Member_number,Date,itemDescription,Month,Year,Transaction_ID
3343,2014-02-21,butter milk,2,2014,3343_2014-02-21
4773,2014-09-06,jam,9,2014,4773_2014-09-06
4652,2014-05-20,baking powder,5,2014,4652_2014-05-20
3717,2014-08-25,tropical fruit,8,2014,3717_2014-08-25
2460,2014-02-17,bottled water,2,2014,2460_2014-02-17
2069,2014-06-10,root vegetables,6,2014,2069_2014-06-10
4978,2014-01-18,pork,1,2014,4978_2014-01-18
1778,2014-11-26,tropical fruit,11,2014,1778_2014-11-26
3283,2014-03-30,milk,3,2014,3283_2014-03-30
1816,2014-01-18,jam,1,2014,1816_2014-01-18
1655,2014-01-12,bottled water,1,2014,1655_2014-01-12
2534,2014-03-29,brown bread,3,2014,2534_2014-03-29
2511,2014-02-24,milk,2,2014,2511_2014-02-24
3184,2014-01-31,packaged fruit/vegetables,1,2014,3184_2014-01-31
4455,2014-08-26,root vegetables,8,2014,4455_2014-08-26
1768,2014-11-20,margarine,11,2014,1768_2014-11-20
3894,2014-02-10,specialty vegetables,2,2014,3894_2014-02-10
2225,2014-10-13,bottled water,10,2014,2225_2014-10-13
4623,2014-10-15,salty snack,10,2014,4623_2014-10-15
4482,2014-12-18,jam,12,2014,4482_2014-12-18
1004,2014-07-10,other vegetables,7,2014,1004_2014-07-10
3657,2014-09-04,meat,9,2014,3657_2014-09-04
1764,2014-05-24,UHT-milk,5,2014,1764_2014-05-24
3745,2014-10-19,cake bar,10,2014,3745_2014-10-19
4650,2014-08-17,rolls/buns,8,2014,4650_2014-08-17
1332,2014-07-16,root vegetables,7,2014,1332_2014-07-16
4542,2014-10-11,margarine,10,2014,4542_2014-10-11
1620,2014-04-19,milk,4,2014,1620_2014-04-19
1483,2014-10-19,yogurt,10,2014,1483_2014-10-19
4012,2014-11-10,canned beer,11,2014,4012_2014-11-10
4305,2014-12-18,newspapers,12,2014,4305_2014-12-18
1098,2014-02-25,citrus fruit,2,2014,1098_2014-02-25
2782,2014-11-21,sugar,11,2014,2782_2014-11-21
4471,2014-12-05,milk,12,2014,4471_2014-12-05
4113,2014-12-23,onions,12,2014,4113_2014-12-23
1365,2014-09-15,other vegetables,9,2014,1365_2014-09-15
2957,2014-05-24,frozen vegetables,5,2014,2957_2014-05-24
2990,2014-08-15,packaged fruit/vegetables,8,2014,2990_2014-08-15
2775,2014-07-21,beverages,7,2014,2775_2014-07-21
3626,2014-03-03,soda,3,2014,3626_2014-03-03
1282,2014-03-06,white bread,3,2014,1282_2014-03-06
2207,2014-02-08,dog food,2,2014,2207_2014-02-08
2798,2014-03-19,rolls/buns,3,2014,2798_2014-03-19
4479,2014-01-24,rolls/buns,1,2014,4479_2014-01-24
2545,2014-08-03,pastry,8,2014,2545_2014-08-03
3531,2014-07-10,herbs,7,2014,3531_2014-07-10
4683,2014-11-11,soda,11,2014,4683_2014-11-11
2475,2014-09-29,rolls/buns,9,2014,2475_2014-09-29
2595,2014-01-03,rolls/buns,1,2014,2595_2014-01-03
2447,2014-05-17,rolls/buns,5,2014,2447_2014-05-17
2857,2014-08-02,yogurt,8,2014,2857_2014-08-02
1386,2014-09-19,soda,9,2014,1386_2014-09-19
4827,2014-08-11,milk,8,2014,4827_2014-08-11
3180,2014-11-02,other vegetables,11,2014,3180_2014-11-02
3467,2014-04-07,citrus fruit,4,2014,3467_2014-04-07
2271,2014-09-24,soft cheese,9,2014,2271_2014-09-24
3465,2014-04-21,fruit/vegetable juice,4,2014,3465_2014-04-21
4668,2014-11-25,long life bakery product,11,2014,4668_2014-11-25
2337,2014-10-14,whipped/sour cream,10,2014,2337_2014-10-14
3909,2014-11-07,yogurt,11,2014,3909_2014-11-07
4695,2014-10-17,rolls/buns,10,2014,4695_2014-10-17
4277,2014-09-01,pip fruit,9,2014,4277_2014-09-01
1428,2014-05-28,other vegetables,5,2014,1428_2014-05-28
1014,2014-10-06,milk,10,2014,1014_2014-10-06
2209,2014-12-16,root vegetables,12,2014,2209_2014-12-16
1128,2014-04-26,liquor,4,2014,1128_2014-04-26
1677,2014-08-24,yogurt,8,2014,1677_2014-08-24
3852,2014-06-26,margarine,6,2014,3852_2014-06-26
2769,2014-10-31,beef,10,2014,2769_2014-10-31
4847,2014-05-23,rolls/buns,5,2014,4847_2014-05-23
3321,2014-05-02,butter,5,2014,3321_2014-05-02
1053,2014-04-30,soda,4,2014,1053_2014-04-30
3393,2014-02-25,milk,2,2014,3393_2014-02-25
3487,2014-09-07,rolls/buns,9,2014,3487_2014-09-07
2087,2014-08-21,seasonal products,8,2014,2087_2014-08-21
1848,2014-09-20,milk,9,2014,1848_2014-09-20
4854,2014-10-22,other vegetables,10,2014,4854_2014-10-22
1147,2014-11-16,specialty chocolate,11,2014,1147_2014-11-16
3258,2014-09-21,berries,9,2014,3258_2014-09-21
3059,2014-12-13,spread cheese,12,2014,3059_2014-12-13
2706,2014-10-30,sugar,10,2014,2706_2014-10-30
4201,2014-09-01,pip fruit,9,2014,4201_2014-09-01
4299,2014-08-22,berries,8,2014,4299_2014-08-22
4600,2014-11-22,margarine,11,2014,4600_2014-11-22
1179,2014-06-08,cereals,6,2014,1179_2014-06-08
4380,2014-04-09,packaged fruit/vegetables,4,2014,4380_2014-04-09
2162,2014-03-24,whipped/sour cream,3,2014,2162_2014-03-24
3952,2014-04-03,butter,4,2014,3952_2014-04-03
4797,2014-10-01,white wine,10,2014,4797_2014-10-01
4817,2014-10-14,margarine,10,2014,4817_2014-10-14
2948,2014-04-11,milk,4,2014,2948_2014-04-11
3559,2014-12-11,soda,12,2014,3559_2014-12-11
3920,2014-01-11,milk,1,2014,3920_2014-01-11
2332,2014-07-27,soda,7,2014,2332_2014-07-27
3251,2014-06-26,milk,6,2014,3251_2014-06-26
4178,2014-12-25,root vegetables,12,2014,4178_2014-12-25
1597,2014-02-13,frozen meals,2,2014,1597_2014-02-13
1472,2014-06-10,specialty bar,6,2014,1472_2014-06-10
1879,2014-06-01,milk,6,2014,1879_2014-06-01
3247,2014-09-24,fruit/vegetable juice,9,2014,3247_2014-09-24
1432,2014-02-18,cat food,2,2014,1432_2014-02-18
2381,2014-11-15,packaged fruit/vegetables,11,2014,2381_2014-11-15
2941,2014-04-15,milk,4,2014,2941_2014-04-15
3213,2014-05-07,whipped/sour cream,5,2014,3213_2014-05-07
4629,2014-09-24,whipped/sour cream,9,2014,4629_2014-09-24
4375,2014-08-01,chicken,8,2014,4375_2014-08-01
4832,2014-01-30,soda,1,2014,4832_2014-01-30
2765,2014-02-09,beverages,2,2014,2765_2014-02-09
3292,2014-08-08,milk,8,2014,3292_2014-08-08
4578,2014-04-26,root vegetables,4,2014,4578_2014-04-26
2979,2014-11-03,domestic eggs,11,2014,2979_2014-11-03
4738,2014-02-26,sausage,2,2014,4738_2014-02-26
1248,2014-07-24,dessert,7,2014,1248_2014-07-24
1786,2014-06-12,yogurt,6,2014,1786_2014-06-12
2076,2014-10-13,bottled beer,10,2014,2076_2014-10-13
2606,2014-01-11,milk,1,2014,2606_2014-01-11
1320,2014-10-07,root vegetables,10,2014,1320_2014-10-07
2017,2014-09-23,milk,9,2014,2017_2014-09-23
3201,2014-03-30,pasta,3,2014,3201_2014-03-30
3480,2014-08-29,flour,8,2014,3480_2014-08-29
4227,2014-08-08,whipped/sour cream,8,2014,4227_2014-08-08
1299,2014-11-20,canned beer,11,2014,1299_2014-11-20
1956,2014-01-13,nut snack,1,2014,1956_2014-01-13
1645,2014-01-26,hygiene articles,1,2014,1645_2014-01-26
3010,2014-02-14,root vegetables,2,2014,3010_2014-02-14
4741,2014-08-07,frozen vegetables,8,2014,4741_2014-08-07
4659,2014-12-26,sliced cheese,12,2014,4659_2014-12-26
1882,2014-08-23,other vegetables,8,2014,1882_2014-08-23
3164,2014-02-14,citrus fruit,2,2014,3164_2014-02-14
3112,2014-07-03,mustard,7,2014,3112_2014-07-03
3622,2014-12-03,margarine,12,2014,3622_2014-12-03
1929,2014-02-14,curd,2,2014,1929_2014-02-14
2231,2014-03-27,tropical fruit,3,2014,2231_2014-03-27
2164,2014-06-16,UHT-milk,6,2014,2164_2014-06-16
4613,2014-11-02,packaged fruit/vegetables,11,2014,4613_2014-11-02
3947,2014-02-08,photo/film,2,2014,3947_2014-02-08
2345,2014-11-11,frozen vegetables,11,2014,2345_2014-11-11
3511,2014-08-28,hamburger meat,8,2014,3511_2014-08-28
2645,2014-11-15,canned beer,11,2014,2645_2014-11-15
3338,2014-05-26,hamburger meat,5,2014,3338_2014-05-26
2440,2014-01-28,brown bread,1,2014,2440_2014-01-28
1101,2014-09-07,milk,9,2014,1101_2014-09-07
2886,2014-12-12,tropical fruit,12,2014,2886_2014-12-12
4293,2014-04-17,specialty chocolate,4,2014,4293_2014-04-17
1053,2014-05-23,milk,5,2014,1053_2014-05-23
3856,2014-05-12,other vegetables,5,2014,3856_2014-05-12
3812,2014-07-11,soda,7,2014,3812_2014-07-11
2301,2014-08-25,yogurt,8,2014,2301_2014-08-25
3396,2014-01-19,cream cheese ,1,2014,3396_2014-01-19
3604,2014-08-07,tropical fruit,8,2014,3604_2014-08-07
2089,2014-08-10,bottled beer,8,2014,2089_2014-08-10
3372,2014-02-25,pork,2,2014,3372_2014-02-25
3761,2014-09-12,snack products,9,2014,3761_2014-09-12
3872,2014-08-23,yogurt,8,2014,3872_2014-08-23
4868,2014-02-10,root vegetables,2,2014,4868_2014-02-10
2748,2014-04-02,misc. beverages,4,2014,2748_2014-04-02
3965,2014-03-20,rolls/buns,3,2014,3965_2014-03-20
1132,2014-11-22,bottled beer,11,2014,1132_2014-11-22
4298,2014-10-20,tropical fruit,10,2014,4298_2014-10-20
4947,2014-11-24,rolls/buns,11,2014,4947_2014-11-24
3466,2014-12-09,misc. beverages,12,2014,3466_2014-12-09
4601,2014-11-12,long life bakery product,11,2014,4601_2014-11-12
2307,2014-04-25,fruit/vegetable juice,4,2014,2307_2014-04-25
1182,2014-06-20,butter,6,2014,1182_2014-06-20
4473,2014-12-21,specialty bar,12,2014,4473_2014-12-21
4529,2014-10-26,beef,10,2014,4529_2014-10-26
2388,2014-05-09,tropical fruit,5,2014,2388_2014-05-09
4870,2014-06-30,onions,6,2014,4870_2014-06-30
1246,2014-05-02,yogurt,5,2014,1246_2014-05-02
4904,2014-12-06,packaged fruit/vegetables,12,2014,4904_2014-12-06
4085,2014-05-08,butter,5,2014,4085_2014-05-08
3024,2014-12-23,tropical fruit,12,2014,3024_2014-12-23
1259,2014-04-20,milk,4,2014,1259_2014-04-20
4110,2014-03-15,sausage,3,2014,4110_2014-03-15
4374,2014-09-19,hamburger meat,9,2014,4374_2014-09-19
4316,2014-01-02,tropical fruit,1,2014,4316_2014-01-02
2779,2014-03-16,ice cream,3,2014,2779_2014-03-16
3583,2014-09-13,citrus fruit,9,2014,3583_2014-09-13
3938,2014-07-29,pip fruit,7,2014,3938_2014-07-29
4319,2014-05-29,tropical fruit,5,2014,4319_2014-05-29
3721,2014-11-18,citrus fruit,11,2014,3721_2014-11-18
3060,2014-07-31,tropical fruit,7,2014,3060_2014-07-31
2365,2014-06-02,beef,6,2014,2365_2014-06-02
3094,2014-11-18,herbs,11,2014,3094_2014-11-18
4913,2014-01-06,onions,1,2014,4913_2014-01-06
2468,2014-08-11,yogurt,8,2014,2468_2014-08-11
2726,2014-11-30,canned beer,11,2014,2726_2014-11-30
3247,2014-09-27,milk,9,2014,3247_2014-09-27
4787,2014-12-18,rolls/buns,12,2014,4787_2014-12-18
4024,2014-11-22,yogurt,11,2014,4024_2014-11-22
1658,2014-01-03,citrus fruit,1,2014,1658_2014-01-03
1624,2014-08-18,other vegetables,8,2014,1624_2014-08-18
2316,2014-02-17,bottled beer,2,2014,2316_2014-02-17
2421,2014-02-13,pastry,2,2014,2421_2014-02-13
1947,2014-07-16,milk,7,2014,1947_2014-07-16
4815,2014-01-24,cat food,1,2014,4815_2014-01-24
4360,2014-12-14,citrus fruit,12,2014,4360_2014-12-14
3629,2014-05-02,grapes,5,2014,3629_2014-05-02
3863,2014-09-12,cake bar,9,2014,3863_2014-09-12
4517,2014-10-26,bottled water,10,2014,4517_2014-10-26
1145,2014-06-05,brown bread,6,2014,1145_2014-06-05
4391,2014-10-24,pork,10,2014,4391_2014-10-24
3205,2014-06-03,other vegetables,6,2014,3205_2014-06-03
1560,2014-05-16,white bread,5,2014,1560_2014-05-16
1602,2014-09-30,root vegetables,9,2014,1602_2014-09-30
3084,2014-01-22,citrus fruit,1,2014,3084_2014-01-22
2982,2014-01-05,coffee,1,2014,2982_2014-01-05
2730,2014-11-10,specialty bar,11,2014,2730_2014-11-10
3805,2014-01-02,semi-finished bread,1,2014,3805_2014-01-02
4711,2014-06-21,milk,6,2014,4711_2014-06-21
3344,2014-05-02,tropical fruit,5,2014,3344_2014-05-02
3583,2014-02-09,root vegetables,2,2014,3583_2014-02-09
4864,2014-12-27,meat,12,2014,4864_2014-12-27
4305,2014-11-17,soft cheese,11,2014,4305_2014-11-17
4316,2014-10-05,beef,10,2014,4316_2014-10-05
2222,2014-07-31,sugar,7,2014,2222_2014-07-31
4257,2014-06-04,other vegetables,6,2014,4257_2014-06-04
1923,2014-06-02,domestic eggs,6,2014,1923_2014-06-02
1139,2014-10-20,pork,10,2014,1139_2014-10-20
2862,2014-12-09,bottled water,12,2014,2862_2014-12-09
4279,2014-01-27,berries,1,2014,4279_2014-01-27
1383,2014-08-25,other vegetables,8,2014,1383_2014-08-25
2331,2014-10-13,hygiene articles,10,2014,2331_2014-10-13
3673,2014-05-09,bottled water,5,2014,3673_2014-05-09
4556,2014-10-12,yogurt,10,2014,4556_2014-10-12
3219,2014-01-21,shopping bags,1,2014,3219_2014-01-21
1338,2014-04-03,meat,4,2014,1338_2014-04-03
4261,2014-09-28,other vegetables,9,2014,4261_2014-09-28
4040,2014-06-27,yogurt,6,2014,4040_2014-06-27
3582,2014-05-27,rolls/buns,5,2014,3582_2014-05-27
1938,2014-08-21,tropical fruit,8,2014,1938_2014-08-21
2247,2014-11-19,salt,11,2014,2247_2014-11-19
4789,2014-02-11,beef,2,2014,4789_2014-02-11
4804,2014-11-26,butter milk,11,2014,4804_2014-11-26
3781,2014-07-06,tropical fruit,7,2014,3781_2014-07-06
3902,2014-06-19,root vegetables,6,2014,3902_2014-06-19
3056,2014-03-31,liver loaf,3,2014,3056_2014-03-31
2106,2014-09-06,other vegetables,9,2014,2106_2014-09-06
1839,2014-03-20,newspapers,3,2014,1839_2014-03-20
4933,2014-03-03,meat,3,2014,4933_2014-03-03
3338,2014-11-18,soda,11,2014,3338_2014-11-18
3442,2014-11-11,citrus fruit,11,2014,3442_2014-11-11
2175,2014-03-17,rolls/buns,3,2014,2175_2014-03-17
3808,2014-02-19,curd,2,2014,3808_2014-02-19
1951,2014-06-23,frozen fish,6,2014,1951_2014-06-23
3010,2014-01-21,rolls/buns,1,2014,3010_2014-01-21
1379,2014-06-04,milk,6,2014,1379_2014-06-04
3246,2014-12-28,napkins,12,2014,3246_2014-12-28
4649,2014-10-05,rolls/buns,10,2014,4649_2014-10-05
3560,2014-11-25,berries,11,2014,3560_2014-11-25
4532,2014-11-30,packaged fruit/vegetables,11,2014,4532_2014-11-30
1767,2014-11-08,milk,11,2014,1767_2014-11-08
2942,2014-10-31,butter,10,2014,2942_2014-10-31
1473,2014-05-01,hamburger meat,5,2014,1473_2014-05-01
1831,2014-12-13,other vegetables,12,2014,1831_2014-12-13
4137,2014-09-14,other vegetables,9,2014,4137_2014-09-14
3094,2014-12-15,domestic eggs,12,2014,3094_2014-12-15
1404,2014-01-26,milk,1,2014,1404_2014-01-26
2389,2014-01-27,hamburger meat,1,2014,2389_2014-01-27
2349,2014-06-03,soda,6,2014,2349_2014-06-03
4746,2014-02-12,hygiene articles,2,2014,4746_2014-02-12
3009,2014-12-27,brown bread,12,2014,3009_2014-12-27
4736,2014-02-10,other vegetables,2,2014,4736_2014-02-10
3133,2014-04-01,whipped/sour cream,4,2014,3133_2014-04-01
3150,2014-03-31,brown bread,3,2014,3150_2014-03-31
3707,2014-12-10,pork,12,2014,3707_2014-12-10
2442,2014-02-24,other vegetables,2,2014,2442_2014-02-24
2244,2014-11-09,citrus fruit,11,2014,2244_2014-11-09
2680,2014-11-23,rolls/buns,11,2014,2680_2014-11-23
3006,2014-06-20,other vegetables,6,2014,3006_2014-06-20
4792,2014-10-16,bottled water,10,2014,4792_2014-10-16
3716,2014-07-27,packaged fruit/vegetables,7,2014,3716_2014-07-27
4847,2014-02-01,soda,2,2014,4847_2014-02-01
1497,2014-05-26,packaged fruit/vegetables,5,2014,1497_2014-05-26
4235,2014-05-13,milk,5,2014,4235_2014-05-13
3686,2014-03-03,milk,3,2014,3686_2014-03-03
3866,2014-10-19,root vegetables,10,2014,3866_2014-10-19
1827,2014-11-27,other vegetables,11,2014,1827_2014-11-27
2133,2014-04-27,tropical fruit,4,2014,2133_2014-04-27
4039,2014-04-30,milk,4,2014,4039_2014-04-30
1612,2014-12-25,citrus fruit,12,2014,1612_2014-12-25
1967,2014-10-07,other vegetables,10,2014,1967_2014-10-07
4953,2014-10-23,frozen dessert,10,2014,4953_2014-10-23
3893,2014-05-16,soda,5,2014,3893_2014-05-16
3217,2014-08-12,soda,8,2014,3217_2014-08-12
2712,2014-06-09,other vegetables,6,2014,2712_2014-06-09
4525,2014-06-22,beef,6,2014,4525_2014-06-22
3665,2014-11-15,soda,11,2014,3665_2014-11-15
2708,2014-05-25,coffee,5,2014,2708_2014-05-25
3046,2014-02-28,onions,2,2014,3046_2014-02-28
3437,2014-09-19,butter milk,9,2014,3437_2014-09-19
1954,2014-06-13,processed cheese,6,2014,1954_2014-06-13
2781,2014-10-08,chicken,10,2014,2781_2014-10-08
1129,2014-04-18,flower (seeds),4,2014,1129_2014-04-18
3400,2014-02-15,rolls/buns,2,2014,3400_2014-02-15
2133,2014-11-08,tropical fruit,11,2014,2133_2014-11-08
4622,2014-09-11,sliced cheese,9,2014,4622_2014-09-11
2796,2014-09-21,rolls/buns,9,2014,2796_2014-09-21
4925,2014-10-04,rolls/buns,10,2014,4925_2014-10-04
4760,2014-12-16,other vegetables,12,2014,4760_2014-12-16
1272,2014-07-27,specialty bar,7,2014,1272_2014-07-27
3165,2014-05-07,pip fruit,5,2014,3165_2014-05-07
3839,2014-09-13,soft cheese,9,2014,3839_2014-09-13
1110,2014-05-30,margarine,5,2014,1110_2014-05-30
2744,2014-03-20,butter milk,3,2014,2744_2014-03-20
1685,2014-06-03,soda,6,2014,1685_2014-06-03
3435,2014-11-08,rolls/buns,11,2014,3435_2014-11-08
3316,2014-09-10,rolls/buns,9,2014,3316_2014-09-10
3284,2014-04-01,canned fish,4,2014,3284_2014-04-01
1896,2014-11-20,pip fruit,11,2014,1896_2014-11-20
4538,2014-06-22,soda,6,2014,4538_2014-06-22
3072,2014-06-18,instant coffee,6,2014,3072_2014-06-18
2102,2014-07-21,butter,7,2014,2102_2014-07-21
4685,2014-09-29,rolls/buns,9,2014,4685_2014-09-29
3617,2014-07-28,brown bread,7,2014,3617_2014-07-28
1013,2014-07-15,other vegetables,7,2014,1013_2014-07-15
4616,2014-07-29,milk,7,2014,4616_2014-07-29
2561,2014-04-19,milk,4,2014,2561_2014-04-19
2357,2014-05-25,bottled beer,5,2014,2357_2014-05-25
3423,2014-07-11,bottled water,7,2014,3423_2014-07-11
3259,2014-03-12,other vegetables,3,2014,3259_2014-03-12
4764,2014-05-29,soap,5,2014,4764_2014-05-29
1548,2014-05-04,other vegetables,5,2014,1548_2014-05-04
3209,2014-03-15,meat,3,2014,3209_2014-03-15
1562,2014-07-30,snack products,7,2014,1562_2014-07-30
3849,2014-12-15,root vegetables,12,2014,3849_2014-12-15
4168,2014-12-03,turkey,12,2014,4168_2014-12-03
3979,2014-02-26,canned fish,2,2014,3979_2014-02-26
1665,2014-08-20,curd cheese,8,2014,1665_2014-08-20
1517,2014-09-03,root vegetables,9,2014,1517_2014-09-03
4894,2014-07-05,milk,7,2014,4894_2014-07-05
3058,2014-03-12,newspapers,3,2014,3058_2014-03-12
4036,2014-06-20,canned beer,6,2014,4036_2014-06-20
3240,2014-10-31,canned beer,10,2014,3240_2014-10-31
3784,2014-03-04,soda,3,2014,3784_2014-03-04
4290,2014-06-30,dessert,6,2014,4290_2014-06-30
3264,2014-02-27,brown bread,2,2014,3264_2014-02-27
1092,2014-12-10,yogurt,12,2014,1092_2014-12-10
1035,2014-06-25,milk,6,2014,1035_2014-06-25
1985,2014-06-06,butter milk,6,2014,1985_2014-06-06
2569,2014-10-14,specialty bar,10,2014,2569_2014-10-14
3237,2014-10-14,specialty bar,10,2014,3237_2014-10-14
1966,2014-08-18,canned beer,8,2014,1966_2014-08-18
4935,2014-03-19,soda,3,2014,4935_2014-03-19
1569,2014-01-19,rolls/buns,1,2014,1569_2014-01-19
1964,2014-12-01,soda,12,2014,1964_2014-12-01
4743,2014-05-31,soda,5,2014,4743_2014-05-31
1353,2014-06-25,other vegetables,6,2014,1353_2014-06-25
3808,2014-11-18,other vegetables,11,2014,3808_2014-11-18
2944,2014-12-19,frozen vegetables,12,2014,2944_2014-12-19
1327,2014-09-26,roll products ,9,2014,1327_2014-09-26
3201,2014-12-28,milk,12,2014,3201_2014-12-28
3263,2014-04-17,pasta,4,2014,3263_2014-04-17
4799,2014-06-28,other vegetables,6,2014,4799_2014-06-28
3674,2014-04-26,shopping bags,4,2014,3674_2014-04-26
2453,2014-02-05,newspapers,2,2014,2453_2014-02-05
2274,2014-08-14,shopping bags,8,2014,2274_2014-08-14
4705,2014-10-20,tropical fruit,10,2014,4705_2014-10-20
1580,2014-09-11,salty snack,9,2014,1580_2014-09-11
3509,2014-09-02,beef,9,2014,3509_2014-09-02
4999,2014-04-09,semi-finished bread,4,2014,4999_2014-04-09
2803,2014-08-10,rolls/buns,8,2014,2803_2014-08-10
2448,2014-07-15,soda,7,2014,2448_2014-07-15
4823,2014-09-16,kitchen towels,9,2014,4823_2014-09-16
3084,2014-10-27,rolls/buns,10,2014,3084_2014-10-27
2928,2014-12-12,chocolate,12,2014,2928_2014-12-12
2990,2014-05-31,cream cheese ,5,2014,2990_2014-05-31
2440,2014-07-08,milk,7,2014,2440_2014-07-08
1896,2014-02-13,soda,2,2014,1896_2014-02-13
1204,2014-04-13,soda,4,2014,1204_2014-04-13
4119,2014-10-24,cream cheese ,10,2014,4119_2014-10-24
1978,2014-02-22,yogurt,2,2014,1978_2014-02-22
1572,2014-07-03,rolls/buns,7,2014,1572_2014-07-03
4562,2014-11-06,newspapers,11,2014,4562_2014-11-06
1032,2014-01-26,whipped/sour cream,1,2014,1032_2014-01-26
4124,2014-08-31,sausage,8,2014,4124_2014-08-31
1566,2014-11-05,berries,11,2014,1566_2014-11-05
1751,2014-02-15,milk,2,2014,1751_2014-02-15
4104,2014-09-04,other vegetables,9,2014,4104_2014-09-04
2026,2014-11-14,misc. beverages,11,2014,2026_2014-11-14
2538,2014-03-01,berries,3,2014,2538_2014-03-01
2620,2014-05-09,dessert,5,2014,2620_2014-05-09
2489,2014-06-10,coffee,6,2014,2489_2014-06-10
4650,2014-10-07,milk,10,2014,4650_2014-10-07
3525,2014-07-09,tropical fruit,7,2014,3525_2014-07-09
3614,2014-09-20,napkins,9,2014,3614_2014-09-20
2301,2014-11-08,milk,11,2014,2301_2014-11-08
2294,2014-01-14,milk,1,2014,2294_2014-01-14
1152,2014-12-26,curd cheese,12,2014,1152_2014-12-26
4887,2014-11-12,herbs,11,2014,4887_2014-11-12
1995,2014-10-29,pet care,10,2014,1995_2014-10-29
1725,2014-09-21,dessert,9,2014,1725_2014-09-21
1258,2014-05-04,yogurt,5,2014,1258_2014-05-04
4376,2014-05-02,butter,5,2014,4376_2014-05-02
2993,2014-11-17,beef,11,2014,2993_2014-11-17
2534,2014-02-09,beef,2,2014,2534_2014-02-09
3757,2014-10-23,bottled water,10,2014,3757_2014-10-23
3689,2014-02-09,long life bakery product,2,2014,3689_2014-02-09
4130,2014-03-04,soda,3,2014,4130_2014-03-04
1018,2014-05-27,berries,5,2014,1018_2014-05-27
3027,2014-04-29,other vegetables,4,2014,3027_2014-04-29
3959,2014-05-21,rolls/buns,5,2014,3959_2014-05-21
4453,2014-12-01,rolls/buns,12,2014,4453_2014-12-01
3427,2014-05-11,beverages,5,2014,3427_2014-05-11
4733,2014-08-21,beef,8,2014,4733_2014-08-21
3599,2014-12-23,white bread,12,2014,3599_2014-12-23
1190,2014-11-25,other vegetables,11,2014,1190_2014-11-25
2298,2014-12-17,citrus fruit,12,2014,2298_2014-12-17
2177,2014-10-02,female sanitary products,10,2014,2177_2014-10-02
1779,2014-06-07,long life bakery product,6,2014,1779_2014-06-07
3721,2014-08-02,specialty chocolate,8,2014,3721_2014-08-02
2256,2014-11-24,pastry,11,2014,2256_2014-11-24
4671,2014-07-16,other vegetables,7,2014,4671_2014-07-16
4299,2014-02-26,citrus fruit,2,2014,4299_2014-02-26
4679,2014-03-08,pip fruit,3,2014,4679_2014-03-08
2872,2014-08-04,milk,8,2014,2872_2014-08-04
3517,2014-11-27,specialty bar,11,2014,3517_2014-11-27
3194,2014-10-26,cake bar,10,2014,3194_2014-10-26
2860,2014-07-08,other vegetables,7,2014,2860_2014-07-08
1296,2014-12-14,rice,12,2014,1296_2014-12-14
3041,2014-07-04,chocolate marshmallow,7,2014,3041_2014-07-04
2690,2014-01-02,rolls/buns,1,2014,2690_2014-01-02
4531,2014-12-17,chocolate marshmallow,12,2014,4531_2014-12-17
1407,2014-07-15,frozen vegetables,7,2014,1407_2014-07-15
2271,2014-07-16,chicken,7,2014,2271_2014-07-16
4213,2014-11-06,coffee,11,2014,4213_2014-11-06
2743,2014-08-09,beef,8,2014,2743_2014-08-09
4879,2014-05-01,dessert,5,2014,4879_2014-05-01
3425,2014-01-05,citrus fruit,1,2014,3425_2014-01-05
